1297931700|37.2277|20.5834
1297932000|37.1608|20.6075
1297932300|37.1079|20.6331
1297932600|37.0543|20.6595
1297932900|37.1365|20.6735
1297933200|37.7302|20.6453
1297933500|38.3739|20.6305
1297933800|40.9674|20.5865
1297934100|41.9302|20.5381
1297934400|41.253|20.4988
1297934700|41.4153|20.5128
1297935000|42.22|20.4944
1297935300|43.8104|20.4528
1297935600|43.005|20.4438
1297935900|41.3278|20.4913
1297936200|39.9968|20.527
1297936500|38.6197|20.5725
1297936800|37.7147|20.6031
1297937100|39.456|20.5988
1297937400|37.9847|20.6121
1297937700|38.0235|20.6524
1297938000|36.8359|20.6652
1297938300|36.3997|20.6732
1297938600|36.4591|20.6692
1297938900|36.4662|20.6652
1297939200|36.2935|20.6502
1297939500|36.3127|20.6392
1297939800|36.4061|20.6393
1297940100|36.4177|20.6417
1297940400|36.6763|20.6646
1297940700|36.6527|20.6636
1297941000|36.8382|20.6678
1297941300|36.9116|20.6962
1297941600|36.9208|20.7083
1297941900|36.7347|20.7406
1297942200|36.898|20.7554
1297942500|36.9758|20.7661
1297942800|36.7895|20.7512
1297943100|36.4971|20.7369
1297943400|36.6131|20.7453
1297943700|36.3824|20.7528
1297944000|36.4438|20.7443
1297944300|36.417|20.7449
1297944600|36.1495|20.7164
1297944900|36.2002|20.7073
1297945200|36.3238|20.7107
1297945500|36.342|20.7096
1297945800|36.9848|20.7068
1297946100|37.3807|20.7137
1297946400|37.0138|20.7454
1297946700|37.3223|20.7554
1297947000|37.0537|20.7732
1297947300|37.487|20.7817
1297947600|37.4077|20.812
1297947900|37.8509|20.8678
1297948200|37.6121|20.9011
1297948500|37.0345|20.911
1297948800|36.5362|20.8631
1297949100|37.7036|20.8659
1297949400|36.4947|20.8527
1297949700|37.2538|20.8871
1297950000|37.1548|20.8929
1297950300|35.9806|20.8598
1297950600|35.9805|20.906
1297950900|36.0391|20.8158
1297951200|35.9957|20.7114
1297951500|35.9291|20.7096
1297951800|35.9281|20.6412
1297952100|35.6613|20.5753
1297952400|35.9264|20.584
1297952700|36.3847|20.5398
1297953000|37.4577|20.5796
1297953300|36.9281|20.5022
1297953600|35.521|20.5199
1297953900|35.7664|20.58
1297954200|35.5131|20.6533
1297954500|36.0852|20.677
1297954800|36.0491|20.6508
1297955100|35.3194|20.693
1297955400|35.2782|20.6433
1297955700|35.5618|20.7254
1297956000|34.9966|20.825
1297956300|35.0898|20.8964
1297956600|34.7651|20.9272
1297956900|35.1638|20.9482
1297957200|35.4704|21.0024
1297957500|36.0964|21.0521
1297957800|35.4085|21.065
1297958100|35.6745|21.0454
1297958400|35.1519|21.0631
1297958700|35.2116|21.0806
1297959000|35.0515|21.0878
1297959300|35.174|21.1143
1297959600|35.0549|21.1377
1297959900|34.9034|21.1417
1297960200|35.1299|21.1425
1297960500|35.5198|21.1386
1297960800|35.5829|21.1387
1297961100|35.6017|21.1119
1297961400|35.6275|21.13
1297961700|35.1204|21.1066
1297962000|34.9293|21.1005
1297962300|34.7953|21.1047
1297962600|35.1043|20.9998
1297962900|35.0186|20.9338
1297963200|35.4027|20.8836
1297963500|36.0029|20.8748
1297963800|36.9143|20.8356
1297964100|37.2635|20.8111
1297964400|37.4198|20.7536
1297964700|37.2032|20.7249
1297965000|36.7942|20.6926
1297965300|35.4793|20.6944
1297965600|35.2592|20.7205
1297965900|34.9859|20.7229
1297966200|34.796|20.7855
1297966500|34.8932|20.7544
1297966800|34.8324|20.7375
1297967100|34.8238|20.7881
1297967400|35.0413|20.7885
1297967700|36.4428|20.7218
1297968000|35.5682|20.6454
1297968300|35.0512|20.603
1297968600|34.9944|20.5104
1297968900|34.8682|20.4935
1297969200|34.9665|20.4746
1297969500|34.8244|20.5307
1297969800|34.7005|20.4943
1297970100|34.961|20.4199
1297970400|34.9075|20.4536
1297970700|35.0906|20.4559
1297971000|35.2521|20.507
1297971300|35.5995|20.4623
1297971600|35.6667|20.4874
1297971900|35.9233|20.4686
1297972200|36.4568|20.5187
1297972500|36.42|20.4573
1297972800|36.5568|20.4879
1297973100|36.8425|20.4484
1297973400|36.8447|20.4337
1297973700|37.3219|20.4446
1297974000|37.7167|20.4581
1297974300|37.1167|20.4591
1297974600|37.0701|20.4743
1297974900|37.1497|20.5915
1297975200|37.2501|20.6216
1297975500|37.202|20.6809
1297975800|37.1393|20.6802
1297976100|36.8918|20.743
1297976400|36.9532|20.6922
1297976700|36.8984|20.736
1297977000|36.8878|20.8052
1297977300|36.8147|20.8842
1297977600|36.6638|20.9344
1297977900|36.4738|20.964
1297978200|36.0801|20.9883
1297978500|35.5556|20.9868
1297978800|34.4582|20.942
1297979100|34.4465|20.9579
1297979400|34.6353|21.0021
1297979700|34.7858|20.9814
1297980000|33.6922|20.9025
1297980300|33.3798|20.8949
1297980600|33.3059|20.8854
1297980900|33.4105|20.8452
1297981200|33.5632|20.8048
1297981500|33.6448|20.8381
1297981800|34.4963|20.8895
1297982100|35.0051|20.9983
1297982400|35.4332|21.0461
1297982700|35.4004|21.0273
1297983000|34.8233|20.9613
1297983300|34.736|20.9244
1297983600|34.4957|20.9095
1297983900|34.3211|20.8582
1297984200|34.2194|20.8351
1297984500|34.3994|20.8229
1297984800|34.4369|20.8146
1297985100|34.4361|20.8214
1297985400|34.2609|20.8206
1297985700|34.5521|20.7507
1297986000|34.7469|20.676
1297986300|34.4198|20.6026
1297986600|34.8873|20.5676
1297986900|35.3038|20.5147
1297987200|34.4426|20.5182
1297987500|34.7959|20.5248
1297987800|34.4281|20.4798
1297988100|33.5958|20.5255
1297988400|33.5977|20.5404
1297988700|33.7228|20.5766
1297989000|33.5493|20.5154
1297989300|33.4659|20.5686
1297989600|33.6069|20.5047
1297989900|33.6423|20.5253
1297990200|33.8152|20.4884
1297990500|33.909|20.5194
1297990800|34.1248|20.4917
1297991100|34.2632|20.5257
1297991400|34.4413|20.439
1297991700|34.5455|20.474
1297992000|34.4928|20.4718
1297992300|34.5648|20.4506
1297992600|34.5015|20.4892
1297992900|34.5261|20.5595
1297993200|34.545|20.6135
1297993500|34.4567|20.6625
1297993800|34.3609|20.7142
1297994100|34.2949|20.7734
1297994400|34.3245|20.7943
1297994700|34.2865|20.8251
1297995000|34.3317|20.8524
1297995300|34.3001|20.854
1297995600|34.2804|20.8865
1297995900|34.3602|20.8968
1297996200|34.4721|20.8798
1297996500|34.4062|20.9016
1297996800|34.339|20.927
1297997100|34.3233|20.9569
1297997400|34.3896|20.8527
1297997700|34.4668|20.8175
1297998000|34.5547|20.8053
1297998300|34.5696|20.8113
1297998600|34.5492|20.8085
1297998900|34.5406|20.7814
1297999200|34.4731|20.7799
1297999500|34.5941|20.7165
1297999800|34.6608|20.7502
1298000100|34.6777|20.756
1298000400|34.7666|20.704
1298000700|34.7035|20.7388
1298001000|34.8506|20.6619
1298001300|34.91|20.6894
1298001600|35.3086|20.6765
1298001900|35.1464|20.7105
1298002200|35.2122|20.6812
1298002500|35.0242|20.7047
1298002800|35.1481|20.6388
1298003100|35.4992|20.6862
1298003400|35.8172|20.7115
1298003700|35.7342|20.8073
1298004000|35.7116|20.7945
1298004300|35.9341|20.786
1298004600|36.187|20.781
1298004900|36.3328|20.7589
1298005200|36.2596|20.7627
1298005500|36.2692|20.7103
1298005800|36.1772|20.7351
1298006100|36.366|20.7203
1298006400|36.418|20.7487
1298006700|36.4573|20.761
1298007000|36.3833|20.7302
1298007300|36.4008|20.7096
1298007600|36.5006|20.7175
1298007900|36.5031|20.7648
1298008200|36.3963|20.7917
1298008500|36.5532|20.8052
1298008800|36.6927|20.7669
1298009100|36.1782|20.8682
1298009400|35.8531|20.978
1298009700|35.548|21.0726
1298010000|35.383|21.1822
1298010300|35.142|21.2724
1298010600|34.7666|21.2939
1298010900|34.5898|21.3717
